,0.0,5.0,10.0,20.0,30.0,40.0,60.0,90.0,120.0,150.0,200.0,250.0,300.0,400.0,550.0,700.0,800.0,900.0,1000.0,1200.0,1400.0,1600.0,1700.0,1803.0
ECglucose,0.0503951,0.8495,1.1955,2.01525,3.32475,3.3609999999999998,4.3825,3.63375,3.2744999999999997,2.9575,2.837,2.3127500000000003,2.1345,1.50075,1.1395,0.2757317,0.16176209999999996,0.09614239999999999,0.0888776,0.0239092,0.0329801,0.0220368,0.0284524,0.0503951
ECtreh,0.01173105,0.014251799999999998,0.0140621,0.0143889,0.014253,0.0115082,0.01210245,0.012331,0.0097149,0.0137324,0.0138884,0.0121756,0.013548,0.0143148,,0.0132757,0.01324585,0.0132859,0.014152350000000001,0.009619550000000001,0.0129482,0.0138254,0.0137482,0.01173105
ICglucose,0.14543587548953393,0.3893115716834907,0.46767842313829316,0.8944937096401984,1.312352662588585,1.409854328029242,4.372199937671038,2.038170415142118,1.3301429060141046,1.165272138473432,1.1145375949437213,0.8691261300732773,1.078030188260151,0.588983166344009,0.3947238151564065,0.5334430789900614,0.414466395784592,0.1247768514017118,0.15413112468157647,0.21824215047427817,0.11927308073234387,0.10998407215810668,0.12107664804637047,0.14543587548953393
ICtreh,22.468576236586998,22.11680079423634,21.686439609933352,21.695102222241495,22.076388947602325,20.80491792399014,22.182880746136274,23.473466473539755,24.171464424881687,25.488363711571267,26.94167018909217,28.533224180025343,28.07876735819445,27.339381450355113,26.080828177664575,23.457303398285624,23.307108085645496,23.53737117209977,23.386257032738786,23.4041227348767,22.72797769080333,22.744433218410585,22.54810916680014,22.468576236586998
ICglyc,,,,,,,,,,,,,,,,,,,,,,,,
ICT6P,0.056946837151825636,0.05591023675611144,0.06020676780278547,0.08408071704281754,0.4130834798763465,1.1130472621402814,1.9674061857678686,3.0606656827140846,3.787053534234294,3.753089957193568,2.2629839983780142,0.8948857469785781,0.36443573857044587,0.19488228447065256,0.10206912953632721,0.07148127757683206,0.05764088717816527,0.055949114491906135,0.05512023947028756,0.07688167669605685,0.06079478113899718,0.054119556963099655,0.05237350937939668,0.056946837151825636
ICUDPG,0.4092670895832953,0.4374758124229302,0.47134573685074255,0.5692049794270481,0.5616088413617492,0.532383132845245,0.7353051831356587,0.7965779789196502,0.8742587515213465,1.035591407921443,1.2136091835932794,1.3715044266337384,1.5183402351055342,1.4855927268266664,1.328965494095827,0.947254680548896,0.725590102326781,0.548131917620048,0.42429937322296185,0.3937130501113657,0.3312405640217089,0.3562161128218836,0.35826698403853763,0.4092670895832953
ICG1P,0.04850740757498978,0.07330956868244187,0.10434306810726612,0.1887736526781914,0.17134728464889815,0.09984663470400426,0.13855807123026584,0.14764144185819253,0.1469872250507467,0.1313271724398454,0.14732958730963278,0.12188668660496862,0.11602055023589442,0.10581179101580165,0.10970772433401815,0.07001463077227082,0.08610698105098868,0.06338886229457696,0.05813046208010717,0.0631762179592271,0.0520871615621791,0.043721428113658596,0.04213605747017629,0.04850740757498978
ICG6P,0.1166027295660543,0.7013062751818269,1.50133816279005,3.4983893099394967,4.523350323960887,4.472656958541904,4.733882689605776,5.3222279708165,4.050739220660696,3.2242612314785295,2.4511211003759485,2.055675513961043,1.7453182329128747,1.4614463259567865,1.3418248349394504,1.1625305342924261,0.8931136553512075,0.6005577597080423,0.4282195835131112,0.41766653506265483,0.15785762029927436,0.11219967703580443,0.10253888935429939,0.1166027295660543
ICF6P,0.0315461452723103,0.16583043389412438,0.3726664596991779,0.8890331944978271,1.1691837850616211,1.2638910764516438,1.2663070823707998,1.3697698341202749,1.0378027461692727,0.7984862859020395,0.5831445896507321,0.47522921981708055,0.39856964230212333,0.356322550884414,0.34256878419983355,0.29238465510946376,0.25364352689834446,0.1746019086905673,0.12371851211936369,0.11125188619057935,0.04350907724262044,0.030166304355966886,0.02620910653973818,0.0315461452723103
ICFBP,0.01806180648856894,0.030771092020169442,0.11011140079802083,0.3840501769785976,1.892015676909923,1.0416300796177271,1.0811082327017925,0.512337885473005,0.8028049112527749,0.8535136198512459,1.3831350256401058,1.0192260924812813,0.8904456626313553,0.31628466648142134,0.3997630767132208,0.13871082325917813,0.05929451918737491,0.01268930819363688,0.03224683274759449,0.05693692722534066,0.01841154591974455,0.007113871950955514,0.020477180597714854,0.01806180648856894
ICGAP,0.005745754261547786,0.006179244785766407,0.010305472523547002,0.022101022774167253,0.047022235682914526,0.01836125330964328,0.059018632801978874,0.018291015911080368,0.02079455098888655,0.01941666974893249,0.06622815321592063,0.030010053018617328,0.06804864532092017,0.028005244944557216,0.030773967706529896,0.017458685670523638,0.019910910556605158,0.009076820767260881,0.014749765978458718,0.005658645267484299,0.005012617513038701,0.004849568674675781,0.004957248828463642,0.005745754261547786
ICDHAP,0.011547043329547441,0.05906435945741415,0.13416888951007172,0.33312586728469906,0.5965194401424401,0.66797113882233,0.558783384645319,0.3884300224728672,0.4919485642186237,0.5546601010968952,0.626444532018892,0.5813978262759669,0.5541781511743065,0.3871887554543072,0.35739214240133776,0.15696866161592615,0.08853427660736429,0.06044564775521952,0.054067477667129146,0.027264259667265266,0.014889020192613359,0.012139606038656912,0.012054467177690828,0.011547043329547441
IC3PG,1.4159291961681355,1.3562050193091775,1.3178972930924013,1.039536445095098,0.821003585242046,0.45965599954198066,0.61353158663656,0.6198638452484879,0.6855600381574185,0.6797761587537209,0.8511421478935748,0.7277214307271427,0.7485694156422409,0.6499780975299199,1.0731853359724317,1.8652499734842194,2.9717751563908625,2.284807737659792,3.0771638565855333,1.8215752888303012,1.5836405704428882,1.3652874266864612,1.4623780512691722,1.4159291961681355
IC2PG,0.17108273845870736,0.16404667478949572,0.14539285907128402,0.11364373298472526,0.077194039713953,0.049146135667281765,0.06083409881220108,0.06102501250547129,0.06306604950348062,0.06617806545982491,0.07607117149149956,0.06995298284298633,0.07328912663231762,0.07194085040839479,0.10834813883326394,0.22677681939488964,0.3237799662375304,0.3003758801622677,0.34429881399104867,0.2198314597499316,0.18673505731629225,0.1662594221647889,0.16893180630352136,0.17108273845870736
ICPEP,0.8053087539361956,0.7252795959437428,0.49566922540860164,0.40152125330253186,0.17652498862038823,0.10369859756292482,0.09675379845737367,0.1520844778403655,0.11299102077071702,0.1055272437708363,0.11251459751024365,0.10265599101387846,0.11563489198612381,0.162141042547453,0.31501197703770345,1.1340560806102666,1.5079942758271228,1.6349506030260295,1.7227385975223422,1.1465978064963318,0.9303266030374238,0.8583185588282376,0.7882699450083357,0.8053087539361956
ICPYR,0.4761335271079752,0.507200413602301,0.8053696123550775,1.149945491802664,1.1236548345516009,0.6633346865083428,0.7890811101142496,0.771772673647815,0.9009599884756869,1.0187780232075943,1.021038665149653,0.8732044441236495,0.6816226306989723,0.6468465611052278,0.5975102496141759,0.754373211248086,0.8503932535589968,0.8957452829607828,0.8999333586472769,0.6730879286502005,0.541566568384239,0.479243660994881,0.46369803951039246,0.4761335271079752
ICCIT,24.77619805264701,23.999258180978792,24.536470059432997,24.308275731883068,26.65949416528865,23.43195095186481,24.65848004095215,24.773488846201055,24.657820304439838,23.944209479996935,24.5726029553145,23.188078416727706,23.98463709163767,22.60783452863037,25.809184092502885,25.09093411690115,28.741245246332976,27.568543035297314,29.249543055631023,24.30576229484636,24.509848104906975,24.32562973885259,24.75714830341468,24.77619805264701
ICisoCIT,0.42020921087911955,0.3970480636318686,0.4331142711480709,0.43436426331007294,0.5426332597206236,0.48422919127054637,0.5250569289994494,0.6034689161604556,0.6395835714891064,0.5711726521017426,0.5148418288410923,0.47810371519061445,0.49810778506043457,0.5308968571749135,0.6986435351492898,0.7027149466210548,0.7194291419267543,0.6522606263254568,0.6449246250660972,0.5152335024884864,0.4229775062290717,0.40408116913131586,0.41229398437217135,0.42020921087911955
ICaKG,0.2503527450074296,0.265249408511705,0.27798542951917415,0.37303000587611534,0.45185743760294583,0.5027500334247692,0.6491125887742808,0.9617817091189758,1.1312243155307944,1.1827549726941309,1.129765233180393,1.1269885868489964,1.0484986034169048,0.9729034589581236,1.0619278889690533,0.8514726710127756,0.7004289101409353,0.6817934450372569,0.6481026160516238,0.5143390154994641,0.33986919948426353,0.2471877461898413,0.24662080223763566,0.2503527450074296
ICSUCC,0.2348298843917292,0.2662795168576968,0.25010779198005406,0.3277620111763526,0.4054684629374621,0.49673511671930093,0.6421041557354713,0.8788555280049045,0.6683035648648754,0.5483344652626027,0.6025582566283525,0.5264736806781344,0.600105399233917,0.9068445528826661,1.7207197787943431,2.4004901579614915,2.2694918160681707,2.3486277907645285,2.054051016353649,1.3363452906257594,0.45867745587644654,0.2761661112587641,0.25915756731765816,0.2348298843917292
ICFUM,0.22482738258568888,0.22364805119828834,0.21440273043158586,0.2605282770369825,0.28529297059802383,0.34894900355783154,0.5011680964109287,0.5623886129222834,0.5709841761544471,0.663212204934619,0.7613187815727479,0.7951890707181201,0.7145135069504244,0.5449201275583044,0.66624032598233,0.5947688463788766,0.6100803629863238,0.5847837399733912,0.5496966650464661,0.7876682619114515,0.5326496507065016,0.3069407392933228,0.2580934305318059,0.22482738258568888
ICMAL,1.7975975478726238,1.781685196595871,1.8834817127294103,2.0494514326467494,2.37215652654365,2.5623363711270284,3.3306447051489014,3.6164722024828366,3.715879080953624,4.078405806976974,4.426267204725364,4.403678510387813,4.219919600830943,3.204784113948075,3.8726878406104177,3.078786238082747,3.221336574557901,3.0995833701624482,2.927395045750588,4.084150255773083,3.0964881465975735,2.0831104140780456,1.8784854798289499,1.7975975478726238
IC6PG,0.030354328585169364,0.039401200951974136,0.04470424170971939,0.045966887132742676,0.05436369663457376,0.04185890648786039,0.0748450436047248,0.11392226224709398,0.17900546835448383,0.18883104158721425,0.28572392610324143,0.3065189752398993,0.3198625502442989,0.23236057455685066,0.25695031027301596,0.2298359049846811,0.2094206823091947,0.10884232740620325,0.11659834753849893,0.09533844535759567,0.03992225561610331,0.028645345838202968,0.029833834615747536,0.030354328585169364
ICRibu5P,0.03208883604311982,0.035583699823996895,0.050884562253079454,0.07353812899280412,0.10078255702529909,0.11306785672083486,0.11283600877623699,0.12791784790691707,0.15034234135678312,0.15797400900625452,0.16697440370624106,0.18787255966904076,0.1881349381640504,0.1615599739579211,0.1264208397522934,0.08636675458633414,0.08111773704605897,0.05671519141946252,0.04687260524075767,0.05264745167807279,0.03943861266441476,0.03590476531749756,0.033202688861961926,0.03208883604311982
ICR5P,0.12663519714249827,0.14311810523483526,0.16822516179057156,0.18099063393681264,0.23798301032267483,0.22614985905027435,0.2101819357431417,0.22603281443858958,0.2614209211085472,0.27716647147158224,0.28343963519783544,0.2873609549960965,0.2964552604790096,0.23728395516047474,0.24608173084445212,0.18568795268412278,0.1812463363694247,0.15271604040544587,0.15334113993163734,0.1568124757075158,0.14324272137281435,0.13373346891364915,0.13503593085004295,0.12663519714249827
ICX5P,0.06617857001348224,0.07431062230760396,0.10193739538957049,0.1534111850745586,0.21693141797773136,0.23808887976848364,0.23406011001849086,0.2635285807109341,0.31562323298701644,0.3253484519041111,0.3447322112572063,0.38166903719282763,0.3817253718103846,0.33568182878588304,0.2600105925960657,0.1796683710465809,0.14524794869465127,0.11944080504404214,0.09859972044723772,0.11039435219971813,0.080996006298972,0.07367599426417187,0.0703806291706716,0.06617857001348224
ICS7P,2.9556247863783405,2.895912105992295,2.6876774177922145,2.312508416725587,1.9602232659570986,1.5985191618593697,1.355424791569261,1.4087528214984215,1.4078841897360663,1.1581531390531719,0.8465192703359644,0.7635136568817895,0.7590023497304801,0.790309893173887,0.6234988825040497,0.8213835627058934,0.970500089885057,1.039204513093605,1.041864207892241,1.2997471079234535,2.2430563511913864,2.693460149389929,2.8265322773813173,2.9556247863783405
ICE4P,0.0018354170352316047,0.0018699648837246586,0.0021408443420289996,0.002585108946133047,0.0035541739076256273,0.0027185468496657922,0.003449740696527901,0.0023698562238224307,0.0020344050856661608,0.0024026407100794806,0.0030600849884862215,0.00228869015275259,0.0026897075518130253,0.0019609272701511197,0.002169110740867306,0.0019255065553525094,0.0019737279195638146,0.001645420350409365,0.0017539037770563648,0.001600716573245241,0.0018975038892073471,0.0017692718562215015,0.0018819199318169074,0.0018354170352316047
ICM6P,0.05026895835867807,0.22461315941769672,0.43688376939452,1.127451199473998,1.6390942208665105,1.9122091223035877,1.3867424684383582,2.4181718558948235,2.4348946863284424,1.3699491625408824,0.9795891243898134,0.7938066872598026,0.6589276925880935,0.5668329416565541,0.5583871595682203,0.6492868870141533,0.5585756317280474,0.27697185311131023,0.19393454238732233,0.14970159176107767,0.07716527764223935,0.05448748648031884,0.066863183699361,0.05026895835867807
ICG3P,0.0035919841811553207,0.005210180868297769,0.00979281162957148,0.019699727753361228,0.07846492118976256,0.13663545042162747,0.2060607213168056,0.2329520657798305,0.34935735743768737,0.38302008639265916,0.4318559948942571,0.3554383363217144,0.2897427026038062,0.22403694282570996,0.19484971415699764,0.08728555477503577,0.054806089448091566,0.048166766049242984,0.036867723456052645,0.03424214241595127,0.008788214031342424,0.004418849011243889,0.003707333263266898,0.0035919841811553207
ICATP,1.675820871407048,1.6391333558956955,2.0469806447679497,2.5848250348708306,3.597817110147102,2.404983057737829,3.070660024726122,2.7257500195900555,2.667403999091643,2.4204237118226604,3.101242201740946,2.9131994995277632,3.140467486852024,2.307979538482951,3.4667252240368294,2.747415424628633,3.031698055741737,1.615824782107236,2.7262826973266154,1.740532835168766,1.956707469194081,1.8757693877938602,1.97297627501606,1.675820871407048
ICADP,1.3881373898858236,1.242038521549958,0.9037447573040098,0.6960252835372547,0.9959939426335949,0.6290269308319235,0.7182518820611644,0.7181323037670779,0.8344522868734571,0.6987994881564055,0.8122312675389851,0.7463763002944765,0.7658249685812966,0.6911622861688782,0.9080678553252384,1.0427889657205325,0.9666660259551322,0.7484491499659992,0.881196778683855,0.9551456747291325,1.0645858458910866,1.0399630175876646,1.1989332062190108,1.3881373898858236
ICAMP,0.6081981991303297,0.5023816551254304,0.2755738167184254,0.178437342538858,0.2252026347717926,0.15658724138629412,0.14175556518173352,0.1731722760405801,0.1953236464088981,0.1648350544734976,0.20245259300034465,0.15521667190423222,0.18186041341519518,0.1503103018926355,0.2043760031001199,0.25938806617721955,0.21615332691811973,0.24809893984268544,0.21589902504299424,0.3002616938658845,0.3159106358518283,0.34792786095510675,0.4073019123003737,0.6081981991303297
